使う	1108467052	ja	he	私は時々はさみを缶切りとして使う。	לפעמים אני משתמש במספריים בתור פותחן קופסאות.	לפעמים אני נשאר שלוש שעות בטטואבה.	לפעמים כלב יכול להיות חיה מסוכנת.	לפעמים הוא יכול להיות מאוד מוזר.	לא הצלחתי למצוא את מה שחיפשתי.	היא עבדה בצרפת במשך כל חייה.	אתה לובש את הסוודר שלך הפוך.
使う	2020907863	ja	he	このカメラはどうやって使うの。	כיצד המצלמה הזו פועלת?	האריה הוא מלך החיות.	כיצד הם עושים זאת?	כיצד פתרת את הבעיה?	כיצד מת הבן שלה?	קיבלתי את הפקודות שלי.	אנו נוהגים לכל מקום.
使う	2020907863	ja	he	このカメラはどうやって使うの。	איך משתמשים במצלמה הזו?	לאן מובילה הדרך הזו?	איך עבר הבוחן במתמטיקה?	פיניקית מאוד דומה לעברית.	איך קוראים לאמא שלך?	איך הגעת למסקנה כזאת?	איך נטפל בסוגייה הזו?
使う	992394395	ja	he	私は彼がこの電話を私的用件で使うのがいやだ。	אני מתנגד לכך שהוא משתמש בטלפון לשיחות פרטיות.	אני עצמי שילמתי קנסות חניה כמה וכמה פעמים.	תפקיד עורך הדין הוא להוכיח שהלקוח שלו חף מפשע.	מאז 1980 מדברים על חלוקה עצומה מחדש של העושר.	אני לא יודע איך הוא יכול לחיות בבלגן כזה.	כדי ללכת לבית הספר הזה יש צורך בהרבה כסף.	אני לא יכול להאשים אותך. זאת היתה אשמתי.
使う	1195732738	ja	he	私はこの電話を使うのを禁じられている。	אסור לי להשתמש בטלפון הזה.	נהנתי לקרוא את הרומן הזה.	מותר לה להשתמש בכסא הזה?	אסור לו לשמור על שתיקה.	אסור לך להיכנע לטיפה המרה.	אסור לנו לאבד את עשתונותינו.	עלינו לטהר את הכשלון הזה.
使う	1195732738	ja	he	私はこの電話を使うのを禁じられている。	נאסר עליי להשתמש בטלפון הזה.	אתה לא חושב ששתית מספיק?	פשוט לא איכפת לי מספיק.	בשאגה רועמת, הטיל הוזנק לחלל.	יש שגיאות בחשבון הטלפון הזה.	החולה עלול למות בכל רגע.
使う	1553900438	ja	he	この自動車はアルコールを燃料に使う。	המכונית הזאת נוסעת על אלכוהול.	המכונית הזאת היא של תום.	המכונית הזאת נדירה ועולה מיליונים.	מה הדבר האחרון שאתה זוכר?	המכונית הזאת נבחרה ל"מכונית השנה".	בבר הזה קטינים שותים אלכוהול.	מצאתי זוג משקפי שמש בבריכה.
使う	687112420	ja	he	このカメラどうやって使うの？	איך משתמשים במצלמה הזו?	לאן מובילה הדרך הזו?	איך עבר הבוחן במתמטיקה?	פיניקית מאוד דומה לעברית.	איך קוראים לאמא שלך?	איך הגעת למסקנה כזאת?	איך נטפל בסוגייה הזו?
女性	4216014457	ja	he	女性	אִשָׁה	רַע	עוגיות	מרגיש	יש	אָנָא.	הַתחָלָה	גַם!
女性	1784299690	ja	he	私は女性です。	אני אישה.	נפלו פנינו.	בגדו בתום.	אתה אומצת.	מצבו אנוש.	נא לעבוד.	בטריות בפנים.
女性	4216014457	ja	he	女性	נָשִׁים	בֵּין	אֶלָא	פִּתגָם	נמכר	מוּתַשׁ	מתחיל	לְהִתְעוֹרֵר
女性	1784299690	ja	he	私は女性です。	אני אשה.	הכל מסוכם.	אתה מסודר.	הנוכחות דרושה.	הלוח מחוק.	תום שפוי?	תום סופר.
女性	4234701010	ja	he	彼女は物静かな女性だ。	היא אישה שקטה.	היא כנראה שיקרה.	הם גרים למטה.	אל תביט למטה.	הוא קפץ סלטה.	היא אישה טובה.	היא מתעבת אותו.
女性	1496146799	ja	he	踊る女性	אישה רוקדת	אוהד בוריטו	יום מעונן	רומן בלשי	תוכנית נהדרת	כוח עליון	הספורט האהוב עליי
女性	883111794	ja	he	女性優先。	תחילה הגְבָרות.	תהיי מציאותית.	ערב טוב.	עוד איטרציה.	ברשותך אלך.	אתה מוכן?	אני נלהב.
女性	1182860741	ja	he	あの女性、綺麗だなぁ。	העלמה הזאת טובת מראה.	הוא התבונן בו במראה.	העלמה הצעירה נתקפה סחרחורת.	תסתכל על עצמך במראה.	העלמה מבקרת את חברתה.	היא שכחה לכתוב לו.	הוא הסתכל עליו במראה.
女性	693627287	ja	he	きれいな女性ですよ。	היא אישה יפה.	היא יפה מאד.	היא יפה מאוד.	חשתי עצמי יפה.	תישאר בדיוק פה.	היא גברת מלוטשת.	תום מבלה יפה.
女性	883111794	ja	he	女性優先。	קודֶם הנשים.	בסוף נצליח.	אל תאבקו.	פגשתי קשישה.	הייתי בביתי.	הנה זה.	קנינו לחם.
女性	2796459856	ja	he	あの女性は誰ですか。	מי זו האישה הזו?	מי זו הילדה הזו?	מי בעל המכונית הזו?	מי זה? "זאת אמך."	מי זו? "זו אמך."	מי הפיץ את השמועה?	תום לא הודה בכלום.
女性	1182860741	ja	he	あの女性、綺麗だなぁ。	הילדה הזאת יפת מראה.	הילדה הסתכלה עליו גם.	תסתכל על עצמך במראה.	הילדה הקטנה התחבאה בארון.	הילדה שיחררה את הציפור.	טום התבונן בעצמו במראה.
女性	1628499844	ja	he	彼らの大部分は女性だった。	הם היו בעיקר נשים.	תלך מיד, כי תאחר.	הם היו מקבצי נדבות.	אני כמעט בת שלושים.	הם היו ללא חת.	תום עבר את השלושים.	הם אכלו כמה אנצ'ילדס.
女性	769103707	ja	he	色っぽい女性。	היא חתיכה.	אתה מצחיק?	אתם מתחסדים.	אשלח פרחים.	היא מדברת.	אתה פטפטן.	את עדינה.
女性	2796459856	ja	he	あの女性は誰ですか。	מי האישה הזאת?	מי דופק בדלת?	מי יאמין לך?	מי הנערה הזאת?	מי הצעירה הזאת?	סליחה, מי זאת?	מי זה תום?
女性	3718654112	ja	he	とても女性らしいですね。	הם כל כך נשיים.	הם מדהימים.	הם היו ממש טעימים.	הם בצבע אפור רך.	גם הם טובים!	הם גם מומחים!	את לא אמא שלי
女性	4141464105	ja	he	彼女は強い女性です。	היא אישה קשוחה.	תום רופא מתמחה.	יש לנו הוכחה.	היא לא חברה.	היא כועסת עליי.	את נראית מתוחה.	היא הסתכלה עליי.
女性	460371621	ja	he	やきもち焼きの女性は大嫌いだ。	אני שונא נשים קנאיות.	אני עושה עכשיו אמבטיה.	עלינו להשמיד את הראיות.	אני אוהב סרטן ים.	אני חושב שהקופסא ריקה.	זכיתי בפרס בתחרות איות.	הנאשם זוכה מחוסר ראיות.
女性	28268558	ja	he	彼女は日本人女性です。	היא יפנית.	הוא יבין.	תום התעטש.	בוא לחדר.	תום מתוחכם.	אתה מותק.	היא יפהפייה.
女性	883111794	ja	he	女性優先。	הנשים תחילה.	את אכזרית.	אתה זריז.	את משתטה.	זה המחסן.	הם שיקרו.	הוא לצִדנו.
女性	3760847884	ja	he	彼女はすばらしい女性だ。	היא אישה נפלאה.	היא אדם אמין.	היא היתה מושלמת.	הייתי די עסוק.	הנה אמך באה.	זו הייתה שגיאה.	היא בכתה ברגש.
女性	770483476	ja	he	彼女は魅力的な女性だ。	היא אישה מקסימה.	היא אישה טובה.	היא השתתפה בתחרות.	היא אישה נפלאה.	הסירה נשאבה פנימה.	היא אישה שקטה.	הפגישה לא הסתיימה.
女性	883111794	ja	he	女性優先。	זכות קדימה לנשים.	חיי הבנקאי קשים.	הוא ואני מורים.	הייתי קהה חושים.	הם מארצות הברית.	איך היכרת אותו?	הם נראים תשושים.
女性	1680731439	ja	he	姉は美しい女性だった。	אחותי היתה אישה יפה.	ישראל היא מדינה יפה.	אחותי שיחקה בתפקיד הראשי.	אין איש בלי מגרעות.	אחותי אוהבת את תום.	אחותי נסעה ללמוד באיטליה.	אני חייב להתלבש יפה.
女性	506845404	ja	he	女性はたいていおしゃべりだ。	נשים בדרך כלל ניחנות בכשרון פטפטת.	נשים המבקשות להשתוות לגברים אינן שאפתניות.	נשים הן חלשות יותר פיזית מגברים.	אני האדם היחיד שטום מכיר בעיר הזאת.	נשים נכנעו לעושק במשך זמן רב מדי.	תוכל להביא לי כוס קפה? "בשמחה, יקירתי."
女性	4103584641	ja	he	女性はたいてい買い物が好きです。	רוב הנשים נהנות מקניות.	רוב הסיכויים הם שתבלה.	אני עדיין עושה קניות.	רוב המקדשים ביפן מעץ.	התחביב שלי הוא קניות.	תום בעל עסק למכוניות.	רוב ילדיי גרים בבוסטון.
女性	2060913150	ja	he	この女性はインド人です。	הגברת הזאת הודית.	הכר את עצמך.	ארוז את חפציך.	איזה אי צדק!	עליך לעזוב מידית.	מיוריאל היא הודית.	אני מדברת שוודית.
女性	661816614	ja	he	容疑者は白人の女性だ。	החשודה לבנה.	לא השתפנתי.	סלאם עליכום‎.	אל תאחרו.	תום פזיז.	תום הזדעף.	אתה גזעי?
女性	3330249948	ja	he	彼女のような女性と結婚したいね。	אני רוצה לשאת לאישה בחורה כמוה.	אני רוצה להתחתן עם בחורה כמוה.	אני מאמין שריצה קלה היא תרגיל טוב.	הוא צריך להיות בלש קורא מחשבות.	אני אוהב את הפולובר שלך מאד.	אני לא אוותר עלייך, לא משנה מה.
女性	330937018	ja	he	出席者はほとんど女性だった。	הנוכחים היו כמעט כולם נשים.	כל העובדים במפעל הזה נשים.	הנוכחים בקונצרט הופתעו מהביצוע שלו.	טום חושב שהוא מבין נשים.	בני כמה תהיו בשנה הבאה?	בערך מחצית מהקהל היו נשים.	כולם היו כל כך נפלאים.
痛い	4245245963	ja	he	私も痛いです。	גם לי זה כואב.	אני יודע שזה כואב.	זה פוגע באנשים.	זה כואב, לא?	שוב כואב לי הגב.	כואב לי הראש.	הראש שלי כואב כל כך.
痛い	2994866062	ja	he	痛い。	זה כואב.	קְצָת.	שניהם בעצם.	צ'יפס, בבקשה.	גְלִידָה!	בסדר, מגניב!	טוב מאוד.
痛い	3396549754	ja	he	痛い	כואב	מֵאָה	מַדְרִיך	אִינטֶרֶס	מספרים	לְחַפֵּשׂ	קניות	מְחוֹשָׁב
痛い	2751676108	ja	he	痛い！	אאוץ'.	מאחוריך!	תעמדי!	אירה.	שאסתפר?	השתקמתי.	בויישתי.
痛い	2751676108	ja	he	痛い！	זה מכאיב.	תודה. "בבקשה."	המיכל מלא.	הצביעי לי!	עכשיו תיזהר.	עליך לעבוד.	הזמן מתקצר.
痛い	200739344	ja	he	痛いでしょう？	זה כואב, לא?	אבל מה אם זה כואב לך?	אני יודע שזה כואב.	זה מאוד ממלא.	כל כך כואב לי הראש.	כואב לי הגרון.	כן, הגב שלי כואב מאוד היום.
痛い	2271337686	ja	he	痛いですか？	האם זה כואב?	כי זה יכול לפגוע.	כאב לי הראש.	הברכיים שלי כואבות כל כך.	האם להכאיב להם בחזרה?	למרבה המזל, אף אחד לא נפגע.	מישהו נפגע?
痛い	3078989548	ja	he	痛いです。	זה מכאיב.	תודה. "בבקשה."	המיכל מלא.	הצביעי לי!	עכשיו תיזהר.	עליך לעבוד.	הזמן מתקצר.
痛い	2751676108	ja	he	痛い！	זה כואב.	קְצָת.	שניהם בעצם.	צ'יפס, בבקשה.	גְלִידָה!	בסדר, מגניב!	טוב מאוד.
痛い	138170056	ja	he	痛いですね。	זה כואב.	קְצָת.	שניהם בעצם.	צ'יפס, בבקשה.	גְלִידָה!	בסדר, מגניב!	טוב מאוד.
痛い	2994866062	ja	he	痛い。	זה מכאיב.	תודה. "בבקשה."	המיכל מלא.	הצביעי לי!	עכשיו תיזהר.	עליך לעבוד.	הזמן מתקצר.
痛い	1388017093	ja	he	ここが痛い。	כואב לי פה.	כואב לי בישבן.	כואב לי הראש.	הראש כואב לי.	הבנו את זה.	תן לה בובה.	רק לך הלאה.
痛い	1388017093	ja	he	ここが痛い。	כואב לי כאן.	כואב כשאת לועסת?	אל תבואי לכאן.	הראש כואב לי.	אני ממתינה כאן.	כואב לי בישבן.	כואב לי הראש.
痛い	1388017093	ja	he	ここが痛い。	זה כואב כאן.	זה מקום גזעי.	זה נשמע מדליק.	שינה טובה, שאן.	טום, אני כאן.	הוא כבר כאן.	איש לא צוחק.
痛い	1246717432	ja	he	頭が痛いの？	כואב לך הראש?	נפלת על הראש?	נפלתי על הראש?	כואב לך משהו?	שווה לבקר במוזיאון.	כואב לך בקיבה?	כואב לי הגב.
痛い	677329218	ja	he	目が痛い。	כואבות לי העיניים.	האנשים בלתי צפויים.	בישלתי לו צהריים.	השמש מאירה לכולם.	הם כמעט אנושיים.	תגידי לתום "לא".
痛い	1246717432	ja	he	頭が痛いの？	יש לך כאב ראש?	זה עמיד נגד אש?	יש רעש אצל השכן.	למרי יש ראש כחול.	יש לתום שומרי ראש.	יש ג'וק בחדר האמבטיה.	לתום יש כאב ראש.
痛い	1433887885	ja	he	私、お腹が痛いよ。	כואבת לי הבטן.	כואבת לי הרגל.	עוד מאמץ קטן.	תום היה חטטן.	הבטן כואבת לי.	כואבת לי השן.
痛い	677329218	ja	he	目が痛い。	צורב לי בעיניים.	אלה דרורים מצויים.	היא המשיכה בעבודה.	צורב לי בגרון.	הוא מצחצח שיניים.	בבקשה תמחאו כפיים.	קשרתי הכל יחד.
痛い	325925826	ja	he	わき腹が痛い。	יש לי כאבים בצד.	יש לו כאבים בצד.	יש פרחים רבים בגינה?	יש לך חלומות בלהה?	יש לי שיעול נורא.	היא חשה כאב בצד.	יש לי חולצה ירוקה.
痛い	40028064	ja	he	腕が痛いです。	כואבת לי היד.	חה חה, גם אני!	השייק החדש שלי	הילדים שלי	האני הרגיל שלי	זה כואב.	טורקיה בחג ההודיה.
痛い	2972716249	ja	he	頭が痛いです。	יש לי כאב ראש.	היא מתייפחת ללא הפסק.	יש לו כאב ראש.	היה לו כאב ראש.	יש לך עניין עדיין?	יש לו ספרים רבים?	אין עשן בלא אש.
痛い	2789830767	ja	he	背中が痛い。	הגב שלי כואב.	אנו לא בררנים.	היא בכתה מהכאב.	גדלתי בלי אב.	היא דוברת גרמנית.	אנו אוכלי בשר.	הוא זעק מכאב.
痛い	400550219	ja	he	のどが痛いです。	הגרון שלי כואב.	הוא חזר מהמשרד.	הגרון שלי יבש.	אל תאחר לרכבת.	הוא זעק מכאב.	אני סובל מכאב.
痛い	677329218	ja	he	目が痛い。	יש לי כאב עיניים.	קשרו לי את העיניים.	תשעים אחוז שהוא יגיע.	יש לתום משהו בידים.	יש לי כאב בחזה.	בו נמתח את הגפיים.	יש בתי קולנוע בסביבה?
痛い	1465766377	ja	he	体中が痛い。	אני כולי כאוב.	תום הנהן בחיוב.	תום נתכעס שוב.	אני מריח צרות.	אני צריך כיתוביות.	אני פה במקום.	תום היה עצוב.
痛い	1574376225	ja	he	肩が痛い。	כתפיי כואבות.	אתה שקול.	תום יתפטר.	אני עצלן.	טום התוודה.	תום פגיע.	אשאר ברקע.
痛い	1574376225	ja	he	肩が痛い。	יש לי כאב בכתף.	יש לי כאב עיניים.	יש לה שיער קצר.	אח הוא כמו כתף.	יש לי שיער בלונדיני.	יש לי כאב בקיבה.	הוא היה לי כאב.
痛い	1388017093	ja	he	ここが痛い。	יש לי כאב כאן.	יש לזה טעם טוב.	נא לא לצלם כאן.	היא עוד לא כאן.	הוא היה לי כאב.	יש לך אף גדול.	יש לי כאב בקיבה.
痛い	2353819	ja	he	乳房が痛いです。	שדי רגישות.	אנו יוצאים.	אני שׁם.	כמה משונה!	חיכיתי לך.	מה קניתם?	אני אביך.
乗り	853316111	ja	he	乗り	לִרְכּוֹב	לִפנֵי	לְהַנפִּיק	חוֹק	לְנַמֵק	צִיוּן	נוֹשֵׂא	חַלוֹן
乗り	3892098267	ja	he	乗りますか。	רוצה טרמפ?	תמשיך לעמוד.	הם יוצאים?	כולם צעקו.	זה אכזרי.	תום הוזז.	אנו תקועים.
乗り	3892098267	ja	he	乗りますか。	רוצה שאסיע אותך?	רוצה לקנות ברווז?	רוצה לבוא איתנו?	במה עיקר בקיאותך?	סליחה, הערתי אותך?	שאסיע אותך לביתך?
乗り	3892098267	ja	he	乗りますか。	תרצה שאקפיץ אותך?	תרצה כוס חלב?	תרצה להשתמש בשלי?	תרצה כוס תה?	אנחנו מטרידים אותך?	מותר לקטוע אותך?	זה במשאית שלך.
乗り	447394337	ja	he	このバスは50人乗りです。	האוטובוס הזה יכול לקלוט חמישים אנשים.	תום הוא בן הזוג שלי לריקודים.	האוטובוס היה צריך להיות כאן עד עכשיו.	נשק לא הורג אנשים. אנשים הורגים אנשים.	הילד הזה עדיין לא יודע להשתמש בכפית.	האוטובוס נפל לתהום, וכל עשרת הנוסעים נהרגו.	האוטובוס יוצא כל חמש עשרה דקות.
乗り	447394337	ja	he	このバスは50人乗りです。	באוטובוס הזה יש מקום לחמישים איש.	לקשת בענן יש שבעה צבעי קשת.	באוטובוס עמוס פנה אלי אדם זר.	הכלב הזה הולך אחריי לכל מקום.	טום החליט בסוף לעזוב את מרי.	תא המטוס מכיל מאתיים וחמישים איש.
乗り	101184029	ja	he	一番乗りだ。	אנו הראשונים שהגענו.	לא חסרים מועמדים.	תום נראה משוגע.	אנו חופשיים סופסוף.	סבי בריא מאוד.	אנו לא נשואים.	אנו צריכים צדק.
乗り	4131272000	ja	he	このバスは３０人乗りです。	האוטובוס יכול להסיע שלושים איש.	הייתי קוראת לזה צרוף מקרים.	האוטובוס יצא לדרך זה עתה.	הבאנו מספיק רק לכשלושים איש.	האוטובוס התנדנד חזק מעלה ומטה.	האוטובוס עצר לפתע באמצע הרחוב.	תום, אתה יכול לדאוג לזה?
乗り	1293604383	ja	he	電車に乗り遅れますよ。	אתה תאחר לרכבת.	תום נשאר לשבת.	היית לא מתחשבת.	אתה כולך רטוב.	אתה יכול לשבת.	אתה מוכרח ללכת.	אתה עושה צחוק?
乗り	4073938131	ja	he	馬に乗りなさい。	עלה על הסוס.	נא לעלות למטוס.	הוא נהיה כעוס.	עלה בידיו לברוח.	זה גדול מאוד.	הקו שוב תפוס.	עלה נבול נשר.
乗り	1999825490	ja	he	バスに乗りなさい。	עלה לאוטובוס.	הוא יילך.	הערפל התפוגג.	זה לפתאים.	תודה שנכנסתם.	תוכיח לי.	איזה עוול!
乗り	1999825490	ja	he	バスに乗りなさい。	סעי באוטובוס.	הגענו לפשרה.	יאני השתחצן.	שנינו מבוסטון.	תום ילדותי.	נשמע שנהנת.	אתם מחוברים?
乗り	190475602	ja	he	列車に乗り遅れるな。	אל תאחר לרכבת.	בואו נקח רכבת.	אל תאשים אותי!	אתה תאחר לרכבת.	אל תעציב אותי.	אל תלכו, ידידיי.	למה אתה מתחפש?
乗り	1999825490	ja	he	バスに乗りなさい。	סע באוטובוס.	עשיתי עותקים.	הבט הרחק.	התיידדתי איתו.	הייתי תוקפני.	חשוב ללמוד.	תום, תמתין.
乗り	1293604383	ja	he	電車に乗り遅れますよ。	אתה תפסיד את הרכבת.	הם החמיצו את הרכבת.	למחרת הוא לקח רכבת.	הוא איחר בעקבות התאונה.	אתה תישאר כאן, טום.	אתה נראה טוב בלבן.	אני עולה פה לרכבת.
乗り	3936421033	ja	he	バスに乗り間違えた。	עליתי לאוטובוס הלא נכון.	אתה רוצה להיפגש אתו?	האינסטינקט שלי היה נכון.	עליתי במעלתי לקומה חמישית.	הישארו עוד קצת לשבת.	עליתי לרכבת הלא נכונה.	עליתי במשקל בזמן האחרון.
乗り	3626340468	ja	he	乗りまちがえました。	עליתי לקו הלא נכון.	אתם במושב הלא נכון.	עשי תמיד מה שנכון.	ברור שזה לא נכון.	עליתי לרכבת הלא נכונה.	עליתי על רעיון טוב.	עליתי במעלית לקומה שלישית.
乗り	3988217386	ja	he	電車に乗り間違えた。	עליתי לרכבת הלא נכונה.	נקווה שתום יבחר נכונה.	עליתי אחרי תום במדרגות.	עליתי במשקל בזמן האחרון.	לא הערכת אותי נכונה.	עליתי במעלתי לקומה חמישית.	אנחנו בדרך הלא נכונה.
乗り	1999825490	ja	he	バスに乗りなさい。	היכנסו לאוטובוס.	הוא מגרוזיה.	אתן בטוחות?	תרוויח מהרגע!	מי עצר?	הוא מרנין.	דיברתי בכיתה.
乗り	3626340468	ja	he	乗りまちがえました。	עליתי לקו הלא-נכון.	עליתי על רעיון.	אנו במסלול הנכון.	כל המערכות בהיכון.	עליתי על הנקודה.	זירי במקום הנכון.	עליתי לאוטובוס הלא-נכון.
乗り	3626340468	ja	he	乗りまちがえました。	עליתי לאוטובוס הלא נכון.	אתה רוצה להיפגש אתו?	האינסטינקט שלי היה נכון.	עליתי במעלתי לקומה חמישית.	הישארו עוד קצת לשבת.	עליתי לרכבת הלא נכונה.	עליתי במשקל בזמן האחרון.
乗り	3639941868	ja	he	体重計に乗りなさい。	עמוד על המאזניים.	עמוד ואל תזוז!	שנינו ממש תחרותיים.	קן רוצה אופניים.	עמוד על המשמר.	לקירות יש אוזניים.	אני שומע באוזניי.
乗り	365374969	ja	he	９時３０分発の便に乗りたいです。	אני רוצה לטוס בטיסה של תשע וחצי.	אני לא מאמינה שלא התרשמת כמוני.	אני צריך לדעת מי עזר לך.	הוא שובר את הראש איך לטפל בבעיה.	אני אוהבת כלבים, אבל אחותי אוהבת חתולים.	אני מטיל ספק בכך שהיא אוהבת אותך.	תום הושיט למרי תיק חום קטן.
乗り	3390473842	ja	he	電車を乗り間違えた。	עליתי לרכבת הלא נכונה.	נקווה שתום יבחר נכונה.	עליתי אחרי תום במדרגות.	עליתי במשקל בזמן האחרון.	לא הערכת אותי נכונה.	עליתי במעלתי לקומה חמישית.	אנחנו בדרך הלא נכונה.
乗り	1073071567	ja	he	皆さんお乗りください。	כולם נמצאים!	תחקרת אותם?	חבקו אותי.	תום נתקע.	אני התקררתי.	מה הסיפור?!	טום בדרך.
乗り	3342731761	ja	he	時代に乗り遅れるなよ。	תסתגלי לתקופה.	התחלתי לרקוד.	היתה תאונה.	החצאית ירוקה.	שתיקה כהודיה.	תום אחרון.	תום התקרב.
乗り	3342731761	ja	he	時代に乗り遅れるなよ。	תתעדכן.	קום!	התקשרתם?	התעשרתי.	שנתחיל?	טעות.	תיעלם!
乗り	1073071567	ja	he	皆さんお乗りください。	כולם לעלות לסיפון!	זה פומבי מדי.	כולם התחילו לרוץ.	כולם היו רגועים.	לעלמה ניחוח פרחים.	כולם לעלות למטוס!
乗り	1073071567	ja	he	皆さんお乗りください。	כולם לעלות למטוס!	אני קצת רעבה.	מי בעט בתום?	כולם צחקו מהילד.	כולם מתעשרים מלבדי.	שניהם נתנו הצהרות.	כולם נראו מעולה.
乗り	122238179	ja	he	バスを乗り間違えた。	עליתי לאוטובוס הלא נכון.	אתה רוצה להיפגש אתו?	האינסטינקט שלי היה נכון.	עליתי במעלתי לקומה חמישית.	הישארו עוד קצת לשבת.	עליתי לרכבת הלא נכונה.	עליתי במשקל בזמן האחרון.
大きい	3040206526	ja	he	大きいのも。	גם גדולים.	גדול או קטן?	שאלות גדולות.	זה קשור למרחב.	לא קפדניים.	דבר בטוח.	פשע אמיתי.
大きい	731299144	ja	he	大きいですね！	זה גדול!	האם הוא גדול או קטן?	זה מרגיש כל כך גדול.	זו שאלה גדולה.	זה נועז.	זה חזק!	הגיע הזמן.
大きい	1834915555	ja	he	大きい	גָדוֹל	ביולוגיה.	בקבוקים	אִישִׁיוּת מְפוּרְסֶמֶת	קרבות	מַסֵכָה	אֲבָקָה	אסטרטגיות
大きい	1834915555	ja	he	大きい	גדול יותר	עלים	שֶׁמֶן	צִחצוּחַ	סְעָרָה	אָז	לְטַפֵּל	WHO
大きい	507207578	ja	he	とても大きいね。	הן מאד גדולות.	הכובע הזה שלי.	תום הפר פקודות.	היו לי ספקות.	הן לא מתכוננות.	הן הפסיקו לצחוק.	הן אחיות שלי.
大きい	507207578	ja	he	とても大きいね。	זה ענק.	באתי אתמול.	תום אחראי.	החלפתי משרות.	תעדכן אותנו.	הייתי שובב.	הפסיקי להתקוטט.
大きい	1124906998	ja	he	責任は大きい。	הרבה אחריות.	האם הם טובים?	הרבה בכי לפעמים.	הרבה מומחים שונים.	הרבה צחוקים בבית שלנו.	כן, הרבה גבינה!	כן, הרבה פעמים.
大きい	3370848783	ja	he	彼は声が大きい。	יש לו קול חזק.	זה בן אדם חזק.	יש לה כישרון נדיר.	יש שם משהו לאכול?	יש לי השערה פועלת.	לא קרה להם נזק.	היא הרביצה לו חזק.
大きい	507207578	ja	he	とても大きいね。	זה גדול מאד.	אתם מושכים מאד.	זה מיוחד מאד.	זה מאד לטעמי.	זה מאד גרוע.	זה היה אתמול.	זה מעניין, לא?
大きい	2696807747	ja	he	大きいのが二つ。	שניים גדולים.	צבעוניים!	אני אוהב את הטבע.	לא קפדניים.	פשע אמיתי.	שני סוכרים.	כן, כולם מוזמנים.
大きい	3846107914	ja	he	とても大きいですね！	הם כל כך גדולים!	הכל כל כך גדול.	זה גדול!	זה ממש גדול	הגלים היו כל כך גדולים.	גם הם טובים!	אתה משוגע!
大きい	1091142880	ja	he	彼の声は大きい。	יש לו קול חזק.	זה בן אדם חזק.	יש לה כישרון נדיר.	יש שם משהו לאכול?	יש לי השערה פועלת.	לא קרה להם נזק.	היא הרביצה לו חזק.
大きい	1199477846	ja	he	大きいですか、小さいですか?	גדול או קטן?	גם גדולים.	שאלות גדולות.	זה כיף?	צעדים קטנים, שינויים גדולים.	אנחנו מתאמנים כל שבוע.	כדאי!
大きい	1778460664	ja	he	彼は手が大きい。	יש לו ידיים גדולות.	יש לו אופי פסיבי.	יש מיץ תפוזים במקרר.	יש לי תור לרופא.	אתה רואה הר זהב?	יש לי המון שאלות.	אני לא נוטה לחלות.
大きい	3373651412	ja	he	私の家は大きいです。	הבית שלי גדול.	הם יבינו זאת.	זה יכול לפעול.	הבית נמצא בבעלותו.	הבית מבודד כראוי.	תן לרובה ליפול.	הוא מאמן גדול.
大きい	507207578	ja	he	とても大きいね。	הם גדולים מאוד.	תום רודף כבוד.	הוא כה חמוד.	טום רוצה לרקוד.	הם היו מהגרים.	הם נסעו לשיקגו.	הם התיישבו בארץ.
大きい	1560154178	ja	he	彼は気が大きい。	יש לו טבע נוח.	אין פה שום רוח.	יש סיכוי שהוא יגיע.	יש לי רק גינה.	תום לא חש בנוח.	כולם שמעו את זה?	תום היה קר רוח.
大きい	2280748226	ja	he	大きいもの	אחד גדול	חבר הכי טוב	דייט טוב	דרך נכונה	שקיעה.	הספין שלו	השיר הכי טוב
大きい	507207578	ja	he	とても大きいね。	זה גדול מאוד.	זה חבל מאוד.	זה קצת מוגזם.	זה רע מאד.	הם הלכו לעבוד.	זה הכאיב מאוד.	זה מאוד מביך.
大きい	3572095006	ja	he	彼女はおっぱいが大きい。	יש לה שדיים גדולים.	יש בפי הכרזה חשובה.	יש לה שלושה אחים.	היא פותחת את החלון.	טום לא אוהב חתולים.	יש לכם בית באיטליה?	טום לא בבית החולים.
大きい	2591658432	ja	he	トムは手が大きい。	לתום ידים גדולות.	הסקרנות זורמת בעורקיי.	לתום שתי משרות.	לתום שלושה בנים.	תום מתעייף בקלות.	לתום האף סתום.	היא בצרות גדולות.
大きい	2792670261	ja	he	あの犬たちは大きい。	הכלבים האלה גדולים.	הכלבים החלו לנבוח.	ירד שלג בירושלים.	תפקידי לשטוף כלים.	הכלבים שלי לבנים.	הבתים האלה גדולים.	הכלבים שייכים לה.
大きい	4038398679	ja	he	これらの車は大きい。	מכוניות אלו גדולות.	הם צעירים טיפוסיים.	מכוניות רבות חלפו.	תום חייך בהתנצלות.	תום עבר התעללות.	מכוניות הן יקרות.	הכל מסתכם בעלות.
大きい	4281430474	ja	he	あの家は大きいです。	זה בית גדול.	זה גם בשבילי.	הצלתי את החתול.	הכסף לא הכול.	זה בית ספר.	היה גשום אתמול.	זה חמור בעליל.
大きい	1385879611	ja	he	うちの家族は大きいよ！	המשפחה שלי גדולה.	לעזור זה טוב!	זו ארוחה משפחתית גדולה.	זו מסורת משפחתית גדולה.	שוב כואב לי הגב.	החלק האהוב עליי!	ראמן נהדר.
